1,2,3,4
-0.0037059316,-0.014951834,0.0045753093,0.0034396518
0.007352537,-0.0030340932,0.00593708,0.0030802237
-0.048706442,-0.045266993,-0.016340813,0.0008760945
0.007352537,-0.0030340932,0.00593708,0.0030802237
-0.048706442,-0.045266993,-0.016340813,0.0008760945
-0.048706442,-0.045266993,-0.016340813,0.0008760945
-0.048706442,-0.045266993,-0.016340813,0.0008760945
-0.0037059316,-0.014951834,0.0045753093,0.0034396518
-0.0037059316,-0.014951834,0.0045753093,0.0034396518
-0.0037059316,-0.014951834,0.0045753093,0.0034396518
0.007352537,-0.0030340932,0.00593708,0.0030802237
-0.0037059316,-0.014951834,0.0045753093,0.0034396518
-0.0037059316,-0.014951834,0.0045753093,0.0034396518
-0.0037059316,-0.014951834,0.0045753093,0.0034396518
0.033838768,-0.017577814,0.0064111482,0.0026700182
0.033838768,-0.017577814,0.0064111482,0.0026700182
0.033838768,-0.017577814,0.0064111482,0.0026700182
0.033838768,-0.017577814,0.0064111482,0.0026700182
0.033838768,-0.017577814,0.0064111482,0.0026700182
0.033838768,-0.017577814,0.0064111482,0.0026700182
0.033838768,-0.017577814,0.0064111482,0.0026700182
0.033838768,-0.017577814,0.0064111482,0.0026700182
0.10799847,-0.021322576,0.012017217,-0.003656854
0.10799847,-0.021322576,0.012017217,-0.003656854
0.033838768,-0.017577814,0.0064111482,0.0026700182
0.033838768,-0.017577814,0.0064111482,0.0026700182
0.033838768,-0.017577814,0.0064111482,0.0026700182
0.033838768,-0.017577814,0.0064111482,0.0026700182
0.033838768,-0.017577814,0.0064111482,0.0026700182
0.025570137,-0.0052236943,0.0021357215,7.531526e-05
0.103367515,-0.010132923,0.010840265,-0.0030454546
0.103367515,-0.010132923,0.010840265,-0.0030454546
0.103367515,-0.010132923,0.010840265,-0.0030454546
0.103367515,-0.010132923,0.010840265,-0.0030454546
0.0959232,-0.017134394,0.014760727,-0.0003937631
0.0959232,-0.017134394,0.014760727,-0.0003937631
0.0959232,-0.017134394,0.014760727,-0.0003937631
0.0047093723,-0.009709375,0.009039235,0.0040906267
0.0047093723,-0.009709375,0.009039235,0.0040906267
0.0047093723,-0.009709375,0.009039235,0.0040906267
0.103367515,-0.010132923,0.010840265,-0.0030454546
0.0047093723,-0.009709375,0.009039235,0.0040906267
0.103367515,-0.010132923,0.010840265,-0.0030454546
0.025570137,-0.0052236943,0.0021357215,7.531526e-05
-0.0455135,0.019262267,-0.004042292,0.0020491825
-0.0455135,0.019262267,-0.004042292,0.0020491825
-0.0455135,0.019262267,-0.004042292,0.0020491825
-0.0455135,0.019262267,-0.004042292,0.0020491825
0.04754218,0.006621393,0.0032436778,-0.0030668618
0.074322835,-0.009433795,0.009563255,-0.002538603
0.04754218,0.006621393,0.0032436778,-0.0030668618
0.04754218,0.006621393,0.0032436778,-0.0030668618
0.08074613,-0.010468191,-0.001390226,-0.003048268
0.08074613,-0.010468191,-0.001390226,-0.003048268
,,,
,,,
,,,
,,,
,,,
,,,
0.0016268009,-0.0053954227,0.0003335062,0.0028719816
0.0016268009,-0.0053954227,0.0003335062,0.0028719816
0.0016268009,-0.0053954227,0.0003335062,0.0028719816
0.0058497656,-0.0076190713,0.00018306523,0.0015302665
0.0058497656,-0.0076190713,0.00018306523,0.0015302665
0.0058497656,-0.0076190713,0.00018306523,0.0015302665
0.0058497656,-0.0076190713,0.00018306523,0.0015302665
0.0058497656,-0.0076190713,0.00018306523,0.0015302665
0.037485473,-0.0026365793,0.0045928275,-0.0011352963
0.037485473,-0.0026365793,0.0045928275,-0.0011352963
0.037485473,-0.0026365793,0.0045928275,-0.0011352963
0.037485473,-0.0026365793,0.0045928275,-0.0011352963
0.037485473,-0.0026365793,0.0045928275,-0.0011352963
0.05403087,-0.014888086,0.00624955,-0.00019650199
0.05403087,-0.014888086,0.00624955,-0.00019650199
0.05403087,-0.014888086,0.00624955,-0.00019650199
0.10740189,-0.011506936,0.008393259,-0.0019147947
0.0,0.0,0.0,0.0
0.10740189,-0.011506936,0.008393259,-0.0019147947
0.1104569,-0.020235045,0.004959044,-0.00421707
0.09487292,-0.016022462,0.0016118923,-0.0043484885
0.1104569,-0.020235045,0.004959044,-0.00421707
0.1104569,-0.020235045,0.004959044,-0.00421707
0.07208973,-0.010069892,0.0032656349,-0.0017901935
-0.03500571,0.028819881,-0.008591111,-0.0041233446
-0.03500571,0.028819881,-0.008591111,-0.0041233446
0.07825878,-0.024501106,-0.010640942,-0.0077129467
0.07825878,-0.024501106,-0.010640942,-0.0077129467
0.07825878,-0.024501106,-0.010640942,-0.0077129467
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.015265681,-0.012657882,0.006504043,0.00514625
-0.015265681,-0.012657882,0.006504043,0.00514625
-0.015265681,-0.012657882,0.006504043,0.00514625
-0.026883384,-0.00913168,-0.001834709,0.0031549374
-0.026883384,-0.00913168,-0.001834709,0.0031549374
-0.026883384,-0.00913168,-0.001834709,0.0031549374
-0.026883384,-0.00913168,-0.001834709,0.0031549374
-0.026883384,-0.00913168,-0.001834709,0.0031549374
-0.0033890859,-0.0048107235,0.003588389,0.0030626312
0.009619466,-0.008940201,0.0026051814,0.0050216774
-0.0033890859,-0.0048107235,0.003588389,0.0030626312
0.009619466,-0.008940201,0.0026051814,0.0050216774
0.009619466,-0.008940201,0.0026051814,0.0050216774
0.009619466,-0.008940201,0.0026051814,0.0050216774
0.009619466,-0.008940201,0.0026051814,0.0050216774
0.009619466,-0.008940201,0.0026051814,0.0050216774
0.009619466,-0.008940201,0.0026051814,0.0050216774
0.009619466,-0.008940201,0.0026051814,0.0050216774
0.009619466,-0.008940201,0.0026051814,0.0050216774
0.009619466,-0.008940201,0.0026051814,0.0050216774
-0.009188565,-0.0066106687,-0.0009425746,0.0034804773
-0.009188565,-0.0066106687,-0.0009425746,0.0034804773
-0.009188565,-0.0066106687,-0.0009425746,0.0034804773
0.031151477,-0.027139736,0.015199612,0.0048747417
0.031151477,-0.027139736,0.015199612,0.0048747417
0.031151477,-0.027139736,0.015199612,0.0048747417
0.031151477,-0.027139736,0.015199612,0.0048747417
0.031151477,-0.027139736,0.015199612,0.0048747417
0.031151477,-0.027139736,0.015199612,0.0048747417
0.031151477,-0.027139736,0.015199612,0.0048747417
0.031151477,-0.027139736,0.015199612,0.0048747417
0.042644925,-0.024291113,0.01474178,0.0030791159
0.042644925,-0.024291113,0.01474178,0.0030791159
0.042644925,-0.024291113,0.01474178,0.0030791159
0.042644925,-0.024291113,0.01474178,0.0030791159
0.042644925,-0.024291113,0.01474178,0.0030791159
0.042644925,-0.024291113,0.01474178,0.0030791159
0.042644925,-0.024291113,0.01474178,0.0030791159
0.042644925,-0.024291113,0.01474178,0.0030791159
0.042644925,-0.024291113,0.01474178,0.0030791159
0.042644925,-0.024291113,0.01474178,0.0030791159
0.07014977,-0.018111901,-0.0030792216,-0.0023046946
0.07014977,-0.018111901,-0.0030792216,-0.0023046946
0.07014977,-0.018111901,-0.0030792216,-0.0023046946
0.07014977,-0.018111901,-0.0030792216,-0.0023046946
-0.03874418,0.018368183,-0.0054604416,0.0014763029
-0.03874418,0.018368183,-0.0054604416,0.0014763029
0.031151477,-0.027139736,0.015199612,0.0048747417
0.031151477,-0.027139736,0.015199612,0.0048747417
0.031151477,-0.027139736,0.015199612,0.0048747417
0.031151477,-0.027139736,0.015199612,0.0048747417
0.031151477,-0.027139736,0.015199612,0.0048747417
0.031151477,-0.027139736,0.015199612,0.0048747417
0.08978848,-0.01204558,0.014423955,-0.001977421
0.08978848,-0.01204558,0.014423955,-0.001977421
0.08978848,-0.01204558,0.014423955,-0.001977421
0.031151477,-0.027139736,0.015199612,0.0048747417
0.031151477,-0.027139736,0.015199612,0.0048747417
0.031151477,-0.027139736,0.015199612,0.0048747417
0.031151477,-0.027139736,0.015199612,0.0048747417
0.031151477,-0.027139736,0.015199612,0.0048747417
0.031151477,-0.027139736,0.015199612,0.0048747417
0.031151477,-0.027139736,0.015199612,0.0048747417
0.031151477,-0.027139736,0.015199612,0.0048747417
0.031151477,-0.027139736,0.015199612,0.0048747417
0.031151477,-0.027139736,0.015199612,0.0048747417
0.031151477,-0.027139736,0.015199612,0.0048747417
-0.028048981,-0.012347408,0.0028091506,0.0051014223
-0.028048981,-0.012347408,0.0028091506,0.0051014223
-0.028048981,-0.012347408,0.0028091506,0.0051014223
0.07014977,-0.018111901,-0.0030792216,-0.0023046946
0.07014977,-0.018111901,-0.0030792216,-0.0023046946
0.07014977,-0.018111901,-0.0030792216,-0.0023046946
0.07014977,-0.018111901,-0.0030792216,-0.0023046946
0.07014977,-0.018111901,-0.0030792216,-0.0023046946
-0.013831147,-0.01384404,0.0058356225,0.0049469257
0.042644925,-0.024291113,0.01474178,0.0030791159
-0.013831147,-0.01384404,0.0058356225,0.0049469257
0.08978848,-0.01204558,0.014423955,-0.001977421
-0.013831147,-0.01384404,0.0058356225,0.0049469257
-0.013831147,-0.01384404,0.0058356225,0.0049469257
0.08978848,-0.01204558,0.014423955,-0.001977421
0.08978848,-0.01204558,0.014423955,-0.001977421
-0.054803997,0.028013589,-0.008222451,-0.0023459555
-0.054803997,0.028013589,-0.008222451,-0.0023459555
0.031151477,-0.027139736,0.015199612,0.0048747417
0.031151477,-0.027139736,0.015199612,0.0048747417
0.031151477,-0.027139736,0.015199612,0.0048747417
-0.03874418,0.018368183,-0.0054604416,0.0014763029
-0.009188565,-0.0066106687,-0.0009425746,0.0034804773
-0.009188565,-0.0066106687,-0.0009425746,0.0034804773
-0.0033890859,-0.0048107235,0.003588389,0.0030626312
-0.009188565,-0.0066106687,-0.0009425746,0.0034804773
-0.009188565,-0.0066106687,-0.0009425746,0.0034804773
-0.009188565,-0.0066106687,-0.0009425746,0.0034804773
-0.0033890859,-0.0048107235,0.003588389,0.0030626312
0.041661583,-0.005004777,0.008181617,-0.00012901149
0.041661583,-0.005004777,0.008181617,-0.00012901149
-0.013833887,0.000923566,0.0027844082,0.00504073
-0.013833887,0.000923566,0.0027844082,0.00504073
-0.013833887,0.000923566,0.0027844082,0.00504073
-0.013833887,0.000923566,0.0027844082,0.00504073
-0.013833887,0.000923566,0.0027844082,0.00504073
-0.013833887,0.000923566,0.0027844082,0.00504073
-0.013833887,0.000923566,0.0027844082,0.00504073
-0.013833887,0.000923566,0.0027844082,0.00504073
0.086507015,-0.018571122,0.015565421,-0.0009364729
0.086507015,-0.018571122,0.015565421,-0.0009364729
0.086507015,-0.018571122,0.015565421,-0.0009364729
0.086507015,-0.018571122,0.015565421,-0.0009364729
-0.024753354,0.014546069,-0.0008438913,0.0060691475
-0.024753354,0.014546069,-0.0008438913,0.0060691475
-0.024753354,0.014546069,-0.0008438913,0.0060691475
0.0024331235,-0.00438937,0.00250092,0.003798192
-0.039958835,0.018926429,-0.0067901174,0.0016756088
0.0024331235,-0.00438937,0.00250092,0.003798192
0.0024331235,-0.00438937,0.00250092,0.003798192
0.0024331235,-0.00438937,0.00250092,0.003798192
0.0024331235,-0.00438937,0.00250092,0.003798192
-0.06788084,0.022761533,-0.009854943,0.0033132199
-0.06788084,0.022761533,-0.009854943,0.0033132199
-0.06788084,0.022761533,-0.009854943,0.0033132199
-0.06788084,0.022761533,-0.009854943,0.0033132199
-0.06788084,0.022761533,-0.009854943,0.0033132199
-0.06788084,0.022761533,-0.009854943,0.0033132199
-0.06788084,0.022761533,-0.009854943,0.0033132199
-0.06788084,0.022761533,-0.009854943,0.0033132199
-0.06788084,0.022761533,-0.009854943,0.0033132199
-0.06788084,0.022761533,-0.009854943,0.0033132199
-0.06788084,0.022761533,-0.009854943,0.0033132199
-0.06788084,0.022761533,-0.009854943,0.0033132199
-0.06788084,0.022761533,-0.009854943,0.0033132199
-0.06788084,0.022761533,-0.009854943,0.0033132199
0.015092828,-0.023842644,0.0063857096,0.011960315
0.015092828,-0.023842644,0.0063857096,0.011960315
0.015092828,-0.023842644,0.0063857096,0.011960315
0.015092828,-0.023842644,0.0063857096,0.011960315
0.015092828,-0.023842644,0.0063857096,0.011960315
0.015092828,-0.023842644,0.0063857096,0.011960315
-0.08069304,-0.021677928,-0.0019291571,0.015362849
-0.08069304,-0.021677928,-0.0019291571,0.015362849
-0.046721477,-0.018577352,0.0028983767,0.015982103
-0.023157414,-0.011241206,0.004454475,0.012126664
-0.023157414,-0.011241206,0.004454475,0.012126664
-0.13209762,0.027532028,-0.019341938,0.001674677
-0.023157414,-0.011241206,0.004454475,0.012126664
-0.023157414,-0.011241206,0.004454475,0.012126664
-0.023157414,-0.011241206,0.004454475,0.012126664
-0.023157414,-0.011241206,0.004454475,0.012126664
-0.13209762,0.027532028,-0.019341938,0.001674677
-0.13209762,0.027532028,-0.019341938,0.001674677
-0.024753354,0.014546069,-0.0008438913,0.0060691475
-0.13209762,0.027532028,-0.019341938,0.001674677
-0.024753354,0.014546069,-0.0008438913,0.0060691475
-0.024753354,0.014546069,-0.0008438913,0.0060691475
-0.0026488558,-0.0073128524,0.0007913807,0.0035988418
-0.0026488558,-0.0073128524,0.0007913807,0.0035988418
-0.0026488558,-0.0073128524,0.0007913807,0.0035988418
0.0006212599,-0.00031086203,-0.00014547803,0.00013284446
-0.0026488558,-0.0073128524,0.0007913807,0.0035988418
0.0006212599,-0.00031086203,-0.00014547803,0.00013284446
0.0006212599,-0.00031086203,-0.00014547803,0.00013284446
0.0006212599,-0.00031086203,-0.00014547803,0.00013284446
-0.037570927,-0.012585682,0.0005395677,0.014569153
-0.037570927,-0.012585682,0.0005395677,0.014569153
-0.037570927,-0.012585682,0.0005395677,0.014569153
-0.037570927,-0.012585682,0.0005395677,0.014569153
-0.037570927,-0.012585682,0.0005395677,0.014569153
-0.037570927,-0.012585682,0.0005395677,0.014569153
-0.037570927,-0.012585682,0.0005395677,0.014569153
-0.037570927,-0.012585682,0.0005395677,0.014569153
0.0068240296,-0.01919335,0.0047438657,0.010478188
-0.037570927,-0.012585682,0.0005395677,0.014569153
0.015092828,-0.023842644,0.0063857096,0.011960315
0.015092828,-0.023842644,0.0063857096,0.011960315
0.015092828,-0.023842644,0.0063857096,0.011960315
0.015092828,-0.023842644,0.0063857096,0.011960315
0.037877318,-0.010449748,0.0035838443,0.0010343206
0.037877318,-0.010449748,0.0035838443,0.0010343206
0.037877318,-0.010449748,0.0035838443,0.0010343206
0.06418607,-0.010263417,0.004521538,-0.002154354
0.06418607,-0.010263417,0.004521538,-0.002154354
0.06418607,-0.010263417,0.004521538,-0.002154354
0.11348485,-0.035884995,-0.02376842,-0.007831858
0.11348485,-0.035884995,-0.02376842,-0.007831858
0.003606823,-0.005787832,0.0007965784,0.0017586597
0.0018004671,-0.0033309644,-0.0004091571,0.0009334516
0.003606823,-0.005787832,0.0007965784,0.0017586597
0.003606823,-0.005787832,0.0007965784,0.0017586597
0.003606823,-0.005787832,0.0007965784,0.0017586597
0.003606823,-0.005787832,0.0007965784,0.0017586597
0.003606823,-0.005787832,0.0007965784,0.0017586597
0.003606823,-0.005787832,0.0007965784,0.0017586597
0.003606823,-0.005787832,0.0007965784,0.0017586597
0.003606823,-0.005787832,0.0007965784,0.0017586597
0.05465823,-0.013029415,0.0054923375,-0.00039035454
0.05465823,-0.013029415,0.0054923375,-0.00039035454
0.05465823,-0.013029415,0.0054923375,-0.00039035454
0.05465823,-0.013029415,0.0054923375,-0.00039035454
0.05465823,-0.013029415,0.0054923375,-0.00039035454
9.774996e-05,-0.020960802,0.0052759084,0.0042374087
9.774996e-05,-0.020960802,0.0052759084,0.0042374087
9.774996e-05,-0.020960802,0.0052759084,0.0042374087
9.774996e-05,-0.020960802,0.0052759084,0.0042374087
9.774996e-05,-0.020960802,0.0052759084,0.0042374087
9.774996e-05,-0.020960802,0.0052759084,0.0042374087
9.774996e-05,-0.020960802,0.0052759084,0.0042374087
9.774996e-05,-0.020960802,0.0052759084,0.0042374087
-0.002552127,-0.019799443,0.005374499,0.0037072904
0.05493811,-0.0122851245,0.0040399167,5.7157078e-05
0.05493811,-0.0122851245,0.0040399167,5.7157078e-05
0.05493811,-0.0122851245,0.0040399167,5.7157078e-05
0.05493811,-0.0122851245,0.0040399167,5.7157078e-05
0.05493811,-0.0122851245,0.0040399167,5.7157078e-05
0.05493811,-0.0122851245,0.0040399167,5.7157078e-05
0.05493811,-0.0122851245,0.0040399167,5.7157078e-05
0.059935644,-0.016028928,-0.00071455626,-0.0014600598
0.037877318,-0.010449748,0.0035838443,0.0010343206
0.037877318,-0.010449748,0.0035838443,0.0010343206
0.037877318,-0.010449748,0.0035838443,0.0010343206
0.037877318,-0.010449748,0.0035838443,0.0010343206
0.037877318,-0.010449748,0.0035838443,0.0010343206
0.031872604,-0.007646725,0.006036372,-0.0005545023
0.031872604,-0.007646725,0.006036372,-0.0005545023
0.031872604,-0.007646725,0.006036372,-0.0005545023
0.05318408,-0.013525339,0.007931931,0.0010643869
0.031872604,-0.007646725,0.006036372,-0.0005545023
0.031872604,-0.007646725,0.006036372,-0.0005545023
0.031872604,-0.007646725,0.006036372,-0.0005545023
0.05318408,-0.013525339,0.007931931,0.0010643869
0.05318408,-0.013525339,0.007931931,0.0010643869
0.05318408,-0.013525339,0.007931931,0.0010643869
0.05318408,-0.013525339,0.007931931,0.0010643869
0.032300454,0.018108655,-0.0021507523,-0.0046365433
0.032300454,0.018108655,-0.0021507523,-0.0046365433
0.06475767,-0.016929228,0.0031512727,-0.0010728723
0.06475767,-0.016929228,0.0031512727,-0.0010728723
0.06475767,-0.016929228,0.0031512727,-0.0010728723
0.06475767,-0.016929228,0.0031512727,-0.0010728723
0.06475767,-0.016929228,0.0031512727,-0.0010728723
0.032300454,0.018108655,-0.0021507523,-0.0046365433
0.06475767,-0.016929228,0.0031512727,-0.0010728723
0.06475767,-0.016929228,0.0031512727,-0.0010728723
0.06475767,-0.016929228,0.0031512727,-0.0010728723
0.06475767,-0.016929228,0.0031512727,-0.0010728723
0.06575644,-0.01936404,0.016429719,0.0001505588
0.06575644,-0.01936404,0.016429719,0.0001505588
0.06575644,-0.01936404,0.016429719,0.0001505588
-0.025429921,-0.024096347,-0.011821289,-0.0009686401
-0.025429921,-0.024096347,-0.011821289,-0.0009686401
0.018799236,-0.0031021407,0.0041467017,0.00041635142
0.018799236,-0.0031021407,0.0041467017,0.00041635142
0.018799236,-0.0031021407,0.0041467017,0.00041635142
0.04248401,-0.007982009,0.00778813,-0.0017333402
0.04248401,-0.007982009,0.00778813,-0.0017333402
0.04248401,-0.007982009,0.00778813,-0.0017333402
0.04248401,-0.007982009,0.00778813,-0.0017333402
0.04248401,-0.007982009,0.00778813,-0.0017333402
0.04248401,-0.007982009,0.00778813,-0.0017333402
0.04248401,-0.007982009,0.00778813,-0.0017333402
0.04248401,-0.007982009,0.00778813,-0.0017333402
0.04248401,-0.007982009,0.00778813,-0.0017333402
0.04248401,-0.007982009,0.00778813,-0.0017333402
0.04248401,-0.007982009,0.00778813,-0.0017333402
0.04248401,-0.007982009,0.00778813,-0.0017333402
0.10723556,-0.01340111,0.0117761865,-0.0020328248
0.10723556,-0.01340111,0.0117761865,-0.0020328248
-0.030629821,0.034491304,-0.01083928,-0.004194687
0.04759099,-0.009097993,0.0023816943,-0.00019789647
0.04759099,-0.009097993,0.0023816943,-0.00019789647
0.03764681,-0.005316574,0.0028468273,-0.0010508167
0.03764681,-0.005316574,0.0028468273,-0.0010508167
0.03764681,-0.005316574,0.0028468273,-0.0010508167
0.03764681,-0.005316574,0.0028468273,-0.0010508167
0.03764681,-0.005316574,0.0028468273,-0.0010508167
0.055301297,0.012036064,0.002849673,-0.0028282746
-0.020697411,-0.008767198,-0.0016838099,0.0035384903
-0.020697411,-0.008767198,-0.0016838099,0.0035384903
-0.020697411,-0.008767198,-0.0016838099,0.0035384903
-0.020697411,-0.008767198,-0.0016838099,0.0035384903
-0.020697411,-0.008767198,-0.0016838099,0.0035384903
-0.020697411,-0.008767198,-0.0016838099,0.0035384903
-0.020697411,-0.008767198,-0.0016838099,0.0035384903
-0.020697411,-0.008767198,-0.0016838099,0.0035384903
-0.020697411,-0.008767198,-0.0016838099,0.0035384903
0.1104569,-0.020235045,0.004959044,-0.00421707
0.1104569,-0.020235045,0.004959044,-0.00421707
0.1104569,-0.020235045,0.004959044,-0.00421707
0.1104569,-0.020235045,0.004959044,-0.00421707
0.1104569,-0.020235045,0.004959044,-0.00421707
0.034868404,-0.0015420227,0.004263375,-0.0006956077
0.034868404,-0.0015420227,0.004263375,-0.0006956077
0.034868404,-0.0015420227,0.004263375,-0.0006956077
0.04754218,0.006621393,0.0032436778,-0.0030668618
0.034868404,-0.0015420227,0.004263375,-0.0006956077
0.04754218,0.006621393,0.0032436778,-0.0030668618
0.04754218,0.006621393,0.0032436778,-0.0030668618
0.04754218,0.006621393,0.0032436778,-0.0030668618
0.076597564,0.0027554377,0.006420414,-0.0026408941
0.076597564,0.0027554377,0.006420414,-0.0026408941
0.076597564,0.0027554377,0.006420414,-0.0026408941
0.076597564,0.0027554377,0.006420414,-0.0026408941
0.076597564,0.0027554377,0.006420414,-0.0026408941
0.076597564,0.0027554377,0.006420414,-0.0026408941
0.076597564,0.0027554377,0.006420414,-0.0026408941
0.076597564,0.0027554377,0.006420414,-0.0026408941
0.076597564,0.0027554377,0.006420414,-0.0026408941
0.076597564,0.0027554377,0.006420414,-0.0026408941
-0.030629821,0.034491304,-0.01083928,-0.004194687
-0.030629821,0.034491304,-0.01083928,-0.004194687
-0.030629821,0.034491304,-0.01083928,-0.004194687
-0.030629821,0.034491304,-0.01083928,-0.004194687
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
0.13405697,-0.02054797,0.012315303,-0.0035729327
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
0.13405697,-0.02054797,0.012315303,-0.0035729327
0.13405697,-0.02054797,0.012315303,-0.0035729327
0.13405697,-0.02054797,0.012315303,-0.0035729327
0.13405697,-0.02054797,0.012315303,-0.0035729327
-0.04125405,0.028999459,-0.008859231,-0.002899862
-0.04607502,-0.038168974,0.008053185,0.015423459
-0.04607502,-0.038168974,0.008053185,0.015423459
-0.04607502,-0.038168974,0.008053185,0.015423459
-0.059264544,-0.026309341,-0.0024937252,0.0052611483
-0.04607502,-0.038168974,0.008053185,0.015423459
-0.15173644,0.022412745,-0.023228591,0.0011142434
-0.15173644,0.022412745,-0.023228591,0.0011142434
-0.15173644,0.022412745,-0.023228591,0.0011142434
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
0.09955703,-0.007816593,0.0010977223,-0.0070961043
0.09955703,-0.007816593,0.0010977223,-0.0070961043
0.09955703,-0.007816593,0.0010977223,-0.0070961043
0.09955703,-0.007816593,0.0010977223,-0.0070961043
0.09955703,-0.007816593,0.0010977223,-0.0070961043
0.09955703,-0.007816593,0.0010977223,-0.0070961043
0.09955703,-0.007816593,0.0010977223,-0.0070961043
0.020434713,-0.008201018,0.0014270726,0.0006711219
0.020434713,-0.008201018,0.0014270726,0.0006711219
-0.0076209367,-0.047454324,-6.668379e-05,0.0018428459
-0.0076209367,-0.047454324,-6.668379e-05,0.0018428459
0.035400935,-0.011978864,0.0039130915,0.00065032917
0.035400935,-0.011978864,0.0039130915,0.00065032917
0.06351291,-0.039454725,-0.020797202,-0.009548113
0.06351291,-0.039454725,-0.020797202,-0.009548113
0.02523456,-0.003980194,0.0025051166,-0.0002769659
0.02523456,-0.003980194,0.0025051166,-0.0002769659
0.02523456,-0.003980194,0.0025051166,-0.0002769659
0.02523456,-0.003980194,0.0025051166,-0.0002769659
0.02523456,-0.003980194,0.0025051166,-0.0002769659
0.02523456,-0.003980194,0.0025051166,-0.0002769659
0.02523456,-0.003980194,0.0025051166,-0.0002769659
0.02523456,-0.003980194,0.0025051166,-0.0002769659
0.02523456,-0.003980194,0.0025051166,-0.0002769659
0.02523456,-0.003980194,0.0025051166,-0.0002769659
0.00022198238,-0.015329445,0.005087059,0.011574555
0.00022198238,-0.015329445,0.005087059,0.011574555
0.00022198238,-0.015329445,0.005087059,0.011574555
0.07214883,-0.008308222,-0.0027500547,-0.004047124
0.07214883,-0.008308222,-0.0027500547,-0.004047124
0.072130084,-0.013468319,0.0028848215,-0.00254797
0.072130084,-0.013468319,0.0028848215,-0.00254797
0.072130084,-0.013468319,0.0028848215,-0.00254797
0.061885167,-0.016515998,-0.0027969312,-0.00074816676
0.061885167,-0.016515998,-0.0027969312,-0.00074816676
0.061885167,-0.016515998,-0.0027969312,-0.00074816676
0.04515157,-0.017840717,0.0061681373,0.0008852722
0.061885167,-0.016515998,-0.0027969312,-0.00074816676
0.061349027,-0.00667184,0.002872115,-0.0012364133
0.061349027,-0.00667184,0.002872115,-0.0012364133
0.061349027,-0.00667184,0.002872115,-0.0012364133
0.05281551,-0.01900626,0.0017699425,2.0236828e-05
0.05281551,-0.01900626,0.0017699425,2.0236828e-05
0.05281551,-0.01900626,0.0017699425,2.0236828e-05
0.05281551,-0.01900626,0.0017699425,2.0236828e-05
0.05281551,-0.01900626,0.0017699425,2.0236828e-05
0.05281551,-0.01900626,0.0017699425,2.0236828e-05
0.05281551,-0.01900626,0.0017699425,2.0236828e-05
0.05281551,-0.01900626,0.0017699425,2.0236828e-05
0.05281551,-0.01900626,0.0017699425,2.0236828e-05
0.05281551,-0.01900626,0.0017699425,2.0236828e-05
0.090227365,-0.020255586,-0.0114242975,-0.0048503517
0.05281551,-0.01900626,0.0017699425,2.0236828e-05
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.1104569,-0.020235045,0.004959044,-0.00421707
0.1104569,-0.020235045,0.004959044,-0.00421707
0.1104569,-0.020235045,0.004959044,-0.00421707
0.10813464,-0.023931533,0.0040906947,-0.0032883573
0.10813464,-0.023931533,0.0040906947,-0.0032883573
0.10813464,-0.023931533,0.0040906947,-0.0032883573
0.10813464,-0.023931533,0.0040906947,-0.0032883573
0.10813464,-0.023931533,0.0040906947,-0.0032883573
0.07658089,-0.02101201,-0.008180146,-0.0053632497
-0.08214401,0.030563276,-0.012664766,-0.0022459365
-0.08214401,0.030563276,-0.012664766,-0.0022459365
-0.08214401,0.030563276,-0.012664766,-0.0022459365
-0.08214401,0.030563276,-0.012664766,-0.0022459365
-0.08214401,0.030563276,-0.012664766,-0.0022459365
0.09889353,-0.011565043,0.01231965,-0.0025520923
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
0.10740189,-0.011506936,0.008393259,-0.0019147947
0.089732885,-0.02179218,-0.007276448,-0.006388698
0.10740189,-0.011506936,0.008393259,-0.0019147947
0.07114283,-0.010800983,0.007237043,-0.0014183082
0.07114283,-0.010800983,0.007237043,-0.0014183082
0.07114283,-0.010800983,0.007237043,-0.0014183082
0.089732885,-0.02179218,-0.007276448,-0.006388698
0.07114283,-0.010800983,0.007237043,-0.0014183082
0.07114283,-0.010800983,0.007237043,-0.0014183082
0.07114283,-0.010800983,0.007237043,-0.0014183082
0.12118674,-0.016973631,0.012790556,-0.0022342384
0.12118674,-0.016973631,0.012790556,-0.0022342384
0.12118674,-0.016973631,0.012790556,-0.0022342384
0.07184654,-0.016799541,-0.003535127,-0.0028424857
0.088500924,-0.014636795,0.005441753,-0.0026818481
-0.0065672942,-0.0022277148,-0.00081855117,0.0018461318
-0.0065672942,-0.0022277148,-0.00081855117,0.0018461318
-0.0065672942,-0.0022277148,-0.00081855117,0.0018461318
0.023533996,-0.020645926,0.013417857,0.0047532073
-0.0065672942,-0.0022277148,-0.00081855117,0.0018461318
