Visual,Somatomotor,Dorsal Attention,Ventral Attention,Default,Frontoparietal,Limbic
-0.007766910789158387,-0.009282902945919264,-0.004895577540674224,0.008234353207767074,-0.0144026906593421,0.011745293980160948,0.00799493733625162
-0.01041917215451288,-0.005002519745076828,-0.008013233877675554,0.02033412348502807,-0.002272225025828546,0.005851326231606179,-0.027530007410459335
-0.03307837765290195,-0.008878736571619888,-0.003128869376434518,0.003257580412347173,-0.011776746569085022,0.005800518342851095,-0.03882159105384187
-0.008223318051401463,-0.005135478295364807,-0.006284045749874221,-0.0007639204830781363,0.018702838734534433,-0.004039320935366392,
-0.017005581107401285,0.002627069041666399,-0.00861986405447659,0.01137051865537734,0.019951243905669897,-0.0010348972596995864,
-0.005805690553337858,-0.002247956932552857,-0.00592356318365904,0.00999812147672755,0.00799493733625162,-0.00026264491302073543,
-0.012527598914207544,0.015716112923381882,-0.008191801106184149,0.013201959246021858,-0.005449438146086074,-0.0029365544025168376,
-0.014743779031511367,0.013634365207797417,-0.003800230531069867,-0.003818001452647752,-0.006438471386859313,-0.008388911472493227,
-0.018917733549684703,-0.014097924626082847,-0.0010198820208020686,-0.009465351458377206,0.00477981110155045,-0.002595028494223365,
-0.017251268262202267,-0.01274081733003026,0.0009489739171349051,-0.009904493208333772,-0.005056116986970134,-0.0031023421392650003,
-0.01205565589243662,-0.006791936380241557,-0.007576740908861757,-0.04010085957237369,0.022408739375533886,-0.004091701329103995,
-0.008379817226170393,-0.004481481659245814,0.0004509891063892638,-0.004932076492906183,0.003468407928345951,-0.0035301582800080257,
-0.015161435909134102,-0.0038313790384950507,-0.014754462914664262,-0.02176315663604295,0.015087531052266026,-0.02742742142426339,
-0.006338702667748603,-0.0037212250505179504,-0.011100677723907883,-0.005091489003133266,-0.0034325205704218305,-0.00017198198731079316,
-0.008044648304962702,-0.014129878300411932,-0.01255489284962084,-0.003896143773087289,0.020996789149951966,-0.007085503491730585,
-0.013698361922918418,-0.007196790980286297,-0.00665422208209615,-0.0038516132096403817,0.016058380489540985,0.00020050781333756713,
-0.015097437272895446,-0.00641310916693127,-0.012150412327118377,-0.0024423787786105036,0.008964752484209084,-0.006081575803529733,
-0.006651059397900766,-0.009020824845299494,-0.007171574199952811,-0.015480892941095831,0.020713714236670934,-0.009646469488581026,
-0.0076251383235263065,-0.003845270289146713,,-0.01195513899116738,0.015563188780795548,0.014567954125423208,
-0.007919652333160436,-0.009339889380499358,,-0.023605923795148313,0.015718908266177826,,
-0.008232507392723899,-0.007789402474224804,,-0.005880403525287206,0.005957119753871921,,
-0.025144913704856477,-0.006198842391341921,,-0.014126375960481028,0.014355665228147881,,
-0.005983225941762252,-0.0021762815449290207,,,0.012133372801917364,,
-0.00860108015912435,-0.011715103057458747,,,0.013694955075258877,,
-0.009106119524002183,-0.007444566550831222,,,0.002933195045966341,,
-0.021148162532509902,-0.005879457282181687,,,-0.0069693441711466565,,
-0.01594731034984921,-0.009282902945919264,,,-0.0035660625431645455,,
-0.023796073089881586,,,,-0.00252633822396399,,
-0.010729827532630918,,,,0.011513165824598968,,
-0.007766910789158387,,,,0.0016309387388854816,,
-0.01041917215451288,,,,-0.006399263760129332,,
-0.03307837765290195,,,,0.0006573596961104382,,
-0.008223318051401463,,,,-0.004457505131222461,,
